customer_id,age,annual_income,monthly_spending,purchase_frequency,avg_transaction_value,website_visits_monthly,avg_session_minutes,days_since_last_purchase,support_contacts_yearly,discount_usage_percent,loyalty_years,satisfaction_score
CUST-007718,54,50601.13,553.31,8,84.23,1,4.85,74,5,29.37,3.4,7.83
CUST-007719,23,46396.08,1566.16,11,84.5,41,18.6,20,3,71.4,0.67,5.31
CUST-007720,42,115359.69,2919.42,19,214.24,16,9.91,4,1,16.97,8.26,8.85
CUST-007721,48,45668.62,919.67,8,115.16,15,13.87,25,1,21.26,3.01,6.35
CUST-007722,69,69701.42,368.11,4,86.82,6,2.99,77,4,23.29,4.25,6.87
CUST-007723,35,55247.73,766.7,10,150.82,12,13.34,39,1,37.62,2.0,7.15
CUST-007724,36,105985.46,2441.72,14,185.12,30,14.54,0,2,20.17,5.5,8.31
CUST-007725,65,54721.1,367.09,3,60.2,3,6.82,68,4,27.51,6.32,8.43
CUST-007726,24,113393.14,2397.46,19,171.08,21,12.09,27,0,20.92,7.69,10.0
CUST-007727,32,55388.83,989.36,7,68.94,20,9.06,15,1,38.72,1.69,7.89
CUST-007728,66,48386.85,1236.17,11,95.37,13,7.48,29,2,30.37,2.73,6.77
CUST-007729,37,39538.22,1074.4,15,74.38,34,16.78,36,2,82.41,0.88,7.37
CUST-007730,38,71777.85,634.75,6,93.62,16,9.04,4,1,55.45,4.01,5.44
CUST-007731,35,48415.75,1338.88,14,60.26,40,20.67,10,4,47.17,3.17,5.89
CUST-007732,30,87884.91,1539.37,19,155.21,26,11.2,30,0,21.17,5.53,9.2
CUST-007733,46,126375.27,1707.79,17,176.69,16,6.77,26,2,23.97,9.79,9.33
CUST-007734,53,49349.29,899.41,14,125.98,1,9.64,18,1,49.07,3.13,7.78
CUST-007735,49,57817.9,479.42,4,86.08,9,11.04,81,4,14.99,1.82,4.16
CUST-007736,34,81319.94,2840.92,18,162.61,24,15.19,17,2,30.56,8.08,7.62
CUST-007737,32,64092.28,1186.43,15,133.23,35,14.08,14,2,68.74,0.0,5.84
CUST-007738,47,105161.82,3517.34,14,165.15,26,21.02,7,2,12.97,4.65,7.7
CUST-007739,40,81277.64,1071.19,10,99.12,12,6.26,34,3,46.22,1.62,6.66
CUST-007740,65,130106.37,3228.88,16,196.73,22,14.92,9,1,18.19,3.02,7.29
CUST-007741,57,127848.43,2917.15,13,162.07,30,8.7,1,0,25.21,5.76,9.74
CUST-007742,49,123126.47,2883.21,19,191.22,30,11.16,2,0,24.27,6.26,8.38
CUST-007743,55,59763.23,367.51,4,64.5,13,1.0,57,5,35.1,6.1,4.49
CUST-007744,31,68521.62,421.24,4,72.95,7,1.0,66,5,2.36,8.92,4.43
CUST-007745,25,44989.51,1840.7,12,100.16,32,16.37,15,1,53.42,1.01,7.48
CUST-007746,30,53921.82,1005.91,16,101.9,36,16.52,8,2,61.67,1.83,7.22
CUST-007747,55,119063.09,1824.02,16,192.25,33,12.82,9,1,20.81,5.58,9.45
CUST-007748,32,67713.43,1232.42,15,74.07,39,19.75,36,3,62.96,2.05,5.27
CUST-007749,49,61343.85,989.8,7,107.36,18,10.4,13,3,37.54,3.52,7.08
CUST-007750,60,44431.95,313.91,5,102.06,9,4.25,77,3,33.42,3.04,6.84
CUST-007751,63,51940.06,376.62,4,70.55,4,8.47,67,4,12.05,5.93,7.33
CUST-007752,44,76005.99,766.75,13,108.04,10,4.07,33,3,13.98,4.97,7.27
CUST-007753,64,47651.61,483.26,7,81.45,3,10.77,71,4,20.09,7.14,5.59
CUST-007754,54,49972.6,424.36,4,125.99,1,3.76,91,4,35.62,4.43,5.51
CUST-007755,55,108735.13,2990.62,18,137.16,24,12.81,17,2,12.44,8.7,9.41
CUST-007756,56,57722.23,401.96,1,113.19,9,5.87,85,3,24.83,0.71,6.28
CUST-007757,34,63903.8,583.87,8,115.69,14,8.3,18,4,23.28,7.11,7.24
CUST-007758,54,63117.4,1063.27,6,67.52,22,13.58,16,4,12.03,3.98,6.93
CUST-007759,47,141635.21,1631.31,17,135.47,20,14.36,10,1,2.01,9.15,7.71
CUST-007760,38,46886.79,1502.96,17,81.11,48,20.01,17,2,61.85,2.68,6.71
CUST-007761,51,122064.91,1969.75,15,208.76,21,9.19,0,2,11.82,4.56,8.14
CUST-007762,60,47502.25,464.89,4,99.84,2,1.52,84,5,32.02,5.65,6.52
CUST-007763,37,72856.49,840.76,8,149.94,18,6.98,31,2,35.06,4.52,5.83
CUST-007764,38,58290.08,930.79,5,71.2,16,12.52,28,5,33.04,3.83,6.75
CUST-007765,41,41775.24,1277.38,8,118.43,42,17.38,12,3,92.65,1.18,7.35
CUST-007766,32,72991.44,1141.28,6,102.13,22,9.68,7,3,30.55,2.05,8.2
CUST-007767,48,49006.46,1199.95,9,51.82,27,15.35,5,2,64.81,1.89,5.9
CUST-007768,47,127824.12,3176.22,17,208.88,17,4.08,16,3,0.0,6.55,8.04
CUST-007769,69,59946.76,403.69,5,99.39,3,8.42,51,4,23.96,9.36,4.2
CUST-007770,22,55307.56,1027.28,14,77.59,34,18.35,21,2,53.42,1.46,6.42
CUST-007771,46,63269.44,972.16,8,95.01,22,9.82,6,3,18.19,4.71,8.83
CUST-007772,43,86001.87,625.1,10,102.46,10,13.61,22,2,34.57,8.62,8.2
CUST-007773,51,52457.11,713.29,6,99.46,10,8.08,40,2,11.58,6.59,5.91
CUST-007774,65,54070.43,663.35,7,111.45,7,9.45,72,5,30.31,3.78,6.15
CUST-007775,24,54539.8,1249.65,12,67.96,47,14.72,18,2,73.31,1.4,7.09
CUST-007776,45,71852.78,2800.92,17,148.22,24,13.86,15,1,9.48,8.43,8.83
CUST-007777,26,56957.6,1029.17,12,115.19,9,3.96,26,2,39.36,2.0,7.73
CUST-007778,54,45691.74,566.71,5,91.72,1,6.47,62,5,32.89,3.15,5.77
CUST-007779,50,44423.47,967.03,12,82.78,6,17.1,0,2,49.28,6.42,7.8
CUST-007780,42,45995.68,1120.33,13,95.14,40,15.13,15,2,66.05,3.07,7.54
CUST-007781,46,43537.04,1540.05,17,142.74,43,13.81,2,2,69.63,5.45,6.86
CUST-007782,36,75729.18,805.0,10,100.97,20,9.81,21,0,35.6,1.7,7.87
CUST-007783,56,126805.75,2574.67,16,193.12,21,13.57,0,0,21.02,4.59,8.7
CUST-007784,47,54167.76,967.24,5,121.29,13,6.1,21,1,44.19,4.23,8.54
CUST-007785,34,133488.23,1663.25,16,234.84,16,13.0,0,0,5.97,2.21,9.01
CUST-007786,55,45649.13,535.37,4,95.08,10,6.62,70,5,30.87,4.32,5.09
CUST-007787,24,40117.5,1205.64,14,107.57,39,21.29,0,4,79.75,0.0,5.83
CUST-007788,50,59740.04,209.84,4,108.96,16,9.43,65,3,41.53,7.27,6.34
CUST-007789,38,114201.06,2277.61,13,182.05,19,19.83,0,0,20.29,9.75,8.66
CUST-007790,38,50048.09,613.72,7,84.3,16,8.54,26,1,32.71,5.73,5.71
CUST-007791,23,45245.79,1124.44,16,43.8,23,21.48,0,2,71.73,4.26,6.28
CUST-007792,43,89444.92,2613.37,19,158.97,19,12.58,17,2,15.77,9.84,9.11
CUST-007793,42,61658.04,482.2,7,83.91,14,6.35,8,3,14.3,8.33,6.4
CUST-007794,47,85688.37,2037.19,18,156.05,21,15.91,33,1,0.0,6.36,8.23
CUST-007795,30,53291.49,1473.76,11,87.48,39,23.3,25,2,53.05,1.14,7.05
CUST-007796,28,40090.2,1008.92,15,37.71,44,18.09,4,3,79.45,2.46,6.41
CUST-007797,38,59386.89,989.65,4,96.46,15,8.91,20,2,10.83,0.77,8.92
CUST-007798,55,53243.22,255.51,1,104.21,13,2.13,73,5,24.04,7.22,5.42
CUST-007799,50,151239.2,3008.35,16,159.23,29,14.77,18,1,28.14,5.34,7.77
CUST-007800,35,68801.47,766.47,6,113.36,10,10.46,18,4,51.25,7.0,6.39
CUST-007801,40,73773.27,1235.71,5,126.58,16,9.93,12,2,46.91,5.74,7.75
CUST-007802,65,64112.57,571.18,4,166.78,6,11.14,58,4,36.67,0.23,5.26
CUST-007803,66,145984.97,1750.72,12,137.32,20,12.96,20,2,40.24,9.5,6.17
CUST-007804,44,86499.33,3964.0,15,156.92,28,12.29,24,0,29.79,2.48,10.0
CUST-007805,48,66099.73,805.69,8,109.1,14,9.92,24,2,30.31,3.78,7.76
CUST-007806,31,47449.43,1180.65,14,69.33,29,17.77,25,4,77.9,1.3,7.45
CUST-007807,47,37900.98,1388.84,12,117.83,38,17.2,0,2,63.7,3.69,8.55
CUST-007808,47,108191.03,2810.44,16,170.95,24,13.9,24,0,2.58,7.35,7.6
CUST-007809,66,58675.21,408.68,3,105.36,10,12.49,57,5,55.14,5.71,5.88
CUST-007810,39,61253.12,895.57,11,142.02,13,12.95,27,2,46.52,3.66,7.66
CUST-007811,45,78662.72,531.51,8,85.75,21,5.64,39,1,59.5,2.31,7.71
CUST-007812,34,46626.85,883.46,14,41.05,40,18.58,8,0,42.41,0.38,6.75
CUST-007813,34,49273.1,877.25,16,114.4,37,20.7,4,3,43.67,0.66,6.65
CUST-007814,48,71270.67,669.55,6,100.9,22,11.82,29,3,36.36,4.72,6.64
CUST-007815,25,40624.88,1570.41,17,84.76,46,20.22,13,1,95.18,3.74,6.93
CUST-007816,49,145663.09,2416.28,13,210.21,21,11.66,0,3,28.94,3.79,9.45
CUST-007817,36,58912.81,1091.86,9,71.46,31,21.34,0,3,56.19,0.87,6.7
CUST-007818,33,48187.75,1235.06,12,117.15,42,15.98,0,3,69.38,0.57,6.27
CUST-007819,58,76824.82,544.67,1,96.79,9,6.74,90,4,17.29,5.3,4.92
CUST-007820,49,101466.6,3004.93,19,147.23,19,9.97,6,2,0.13,7.53,10.0
CUST-007821,23,42463.8,1078.26,16,88.15,42,16.2,25,3,88.38,3.55,8.67
CUST-007822,39,40528.34,1707.71,17,51.34,38,15.68,19,3,74.18,0.88,5.53
CUST-007823,39,130012.16,2122.43,13,153.39,28,10.28,16,1,19.49,7.7,7.03
CUST-007824,44,57571.84,828.9,7,102.79,17,11.24,35,6,35.82,6.19,6.91
CUST-007825,48,50109.58,340.97,5,139.15,10,4.92,71,4,49.24,6.78,7.67
CUST-007826,40,60528.7,966.08,6,132.75,12,5.19,52,4,41.73,5.62,8.3
CUST-007827,29,62931.64,1634.29,15,49.6,31,19.63,30,2,81.5,1.02,7.46
CUST-007828,41,57636.68,867.82,9,146.39,12,8.03,32,3,23.75,0.0,6.28
CUST-007829,51,54520.4,501.88,1,89.69,15,3.32,84,5,43.95,3.85,5.8
CUST-007830,38,76075.39,899.87,8,48.81,7,12.11,36,2,68.4,3.54,8.25
CUST-007831,60,65339.76,495.88,1,69.03,7,7.13,93,5,23.75,4.72,6.69
CUST-007832,28,54323.77,711.85,11,98.26,49,16.25,21,5,73.69,2.02,8.42
CUST-007833,32,38836.69,628.86,4,88.33,14,7.33,0,2,34.13,5.23,8.61
CUST-007834,35,24842.53,1052.6,12,56.75,46,16.7,2,4,49.22,0.25,7.39
CUST-007835,22,62627.49,1414.84,13,91.83,31,17.86,0,4,93.07,0.0,6.49
CUST-007836,49,139782.48,3756.17,16,211.73,25,11.82,0,0,17.93,6.22,10.0
CUST-007837,44,59221.47,597.87,7,95.73,15,14.72,33,2,31.89,3.35,7.82
CUST-007838,35,53569.95,1490.52,15,51.52,39,21.54,8,2,46.64,0.34,6.78
CUST-007839,39,35367.58,1569.83,13,47.65,41,19.98,17,4,76.86,2.31,7.93
CUST-007840,38,122553.18,2816.36,18,192.47,22,14.8,0,0,17.06,5.2,8.25
CUST-007841,60,64118.54,321.72,1,70.93,5,11.89,61,6,36.96,4.9,5.64
CUST-007842,51,55697.7,1279.08,9,102.56,16,12.41,47,2,29.52,4.48,6.39
CUST-007843,48,54980.83,812.23,10,132.35,11,9.79,26,1,37.93,4.01,7.27
CUST-007844,37,36878.48,1143.86,12,52.64,39,15.41,7,4,49.18,3.02,8.44
CUST-007845,45,70945.63,1422.27,9,120.44,20,7.55,16,2,31.61,1.83,6.22
CUST-007846,31,56367.36,687.53,9,145.93,17,6.86,51,1,29.98,3.52,8.46
CUST-007847,42,150282.41,1519.09,14,197.69,36,17.75,17,0,10.72,8.44,9.31
CUST-007848,39,57629.84,1120.52,10,120.18,12,10.37,20,2,37.77,5.09,5.55
CUST-007849,50,72990.67,1048.58,9,78.09,20,7.41,17,4,38.5,3.58,7.04
CUST-007850,32,41756.26,580.14,11,84.98,42,19.94,22,2,70.72,3.23,7.71
CUST-007851,44,127983.85,2673.87,15,148.41,23,11.07,0,1,12.73,11.02,9.39
CUST-007852,50,65998.87,459.81,1,97.09,8,4.18,48,1,36.85,5.13,5.1
CUST-007853,38,48538.95,922.32,13,106.57,27,21.19,28,4,67.27,2.48,6.06
CUST-007854,41,145090.03,2288.08,15,193.04,14,11.23,4,1,25.0,6.85,8.53
CUST-007855,30,32369.6,848.83,6,102.97,17,5.02,42,3,32.98,4.61,6.9
CUST-007856,25,31093.83,590.55,13,42.27,41,17.22,7,2,42.68,2.85,7.52
CUST-007857,32,67474.43,633.96,5,142.39,6,3.44,15,3,29.73,5.84,8.7
CUST-007858,41,56226.2,1071.97,10,78.78,20,7.51,24,3,25.31,5.96,6.26
CUST-007859,55,40221.96,380.6,5,48.7,1,7.95,64,4,36.86,6.21,4.51
CUST-007860,29,48609.71,1203.01,11,93.75,35,18.37,13,3,47.31,2.3,8.48
CUST-007861,39,42525.85,1345.52,12,67.36,39,17.28,0,4,72.88,3.53,7.58
CUST-007862,51,67433.05,679.9,5,98.89,11,2.06,12,3,22.01,4.42,6.65
CUST-007863,42,57846.73,746.15,9,96.94,9,8.67,43,1,33.71,5.33,7.51
CUST-007864,36,89364.34,1508.8,15,140.72,20,13.73,7,0,15.84,6.79,9.93
CUST-007865,31,55541.93,1760.09,16,56.82,37,26.53,4,3,79.16,2.7,6.51
CUST-007866,56,86189.74,2364.04,17,148.48,30,15.01,25,3,21.21,4.5,8.88
CUST-007867,44,74432.5,745.55,5,101.83,22,9.78,22,2,35.27,6.06,7.72
CUST-007868,57,62134.76,892.22,10,111.02,28,7.17,22,0,50.62,7.4,7.87
CUST-007869,42,35605.28,1477.7,14,135.25,41,19.96,11,4,52.38,1.37,6.78
CUST-007870,18,53603.33,830.29,16,60.32,38,20.47,40,2,60.3,4.0,7.26
CUST-007871,47,66630.79,894.71,8,152.72,9,4.76,14,4,60.02,5.71,5.68
CUST-007872,48,61501.43,721.62,11,146.23,12,12.19,19,2,19.31,2.69,6.11
CUST-007873,39,43045.83,1442.11,7,119.67,18,4.36,32,1,38.0,3.97,7.23
CUST-007874,36,76612.65,1195.95,9,120.03,11,10.48,20,0,28.99,3.73,8.47
CUST-007875,50,112519.57,2543.85,18,150.15,25,16.47,11,1,15.88,3.63,8.7
CUST-007876,32,63127.59,787.44,12,102.42,4,8.8,8,3,45.88,2.28,7.82
CUST-007877,32,38969.55,1116.2,16,80.84,36,18.5,10,3,73.67,2.29,9.66
CUST-007878,43,48487.18,1331.33,11,69.86,38,21.12,18,3,63.65,0.0,6.31
CUST-007879,51,60895.78,563.7,1,98.73,16,4.49,80,2,52.51,3.83,5.0
CUST-007880,69,64328.08,345.58,4,109.45,1,1.74,82,5,14.45,4.82,6.53
CUST-007881,43,58538.67,749.93,9,108.04,14,9.33,36,0,28.9,4.6,7.7
CUST-007882,58,65752.26,1149.57,10,138.3,14,5.67,49,2,33.03,2.13,8.17
CUST-007883,26,82193.13,1626.11,13,166.73,27,12.26,22,4,21.02,8.88,9.31
CUST-007884,33,36920.86,1251.45,11,95.81,40,16.67,23,3,72.49,0.0,5.44
CUST-007885,54,74276.3,1001.87,6,86.74,8,8.6,30,1,53.42,0.06,8.32
CUST-007886,47,116491.64,956.11,14,144.82,30,11.14,0,1,29.76,8.21,8.46
CUST-007887,48,50774.91,957.56,9,110.03,13,6.15,18,3,26.17,3.34,8.16
CUST-007888,31,52598.53,534.26,13,101.6,18,15.56,9,2,27.84,3.39,7.54
CUST-007889,41,52996.71,1703.95,13,70.82,44,16.2,15,4,78.62,1.87,7.74
CUST-007890,25,45112.01,1393.37,13,67.75,42,18.63,0,4,74.23,1.92,7.25
CUST-007891,57,78970.75,3098.67,11,156.78,15,17.3,6,1,14.32,6.72,8.36
CUST-007892,62,57610.96,348.9,1,125.06,9,4.11,82,7,28.52,7.41,5.84
CUST-007893,56,63418.82,817.05,11,113.48,15,11.57,24,0,30.93,2.9,6.64
CUST-007894,50,56635.13,808.02,8,118.4,17,9.5,27,1,40.94,2.25,8.64
CUST-007895,46,88099.9,2729.76,18,166.62,27,17.27,14,0,17.72,6.12,6.56
CUST-007896,19,63653.09,1146.65,13,54.33,48,19.2,10,4,83.56,0.0,8.23
CUST-007897,23,33774.47,1812.18,14,68.54,47,16.58,2,4,48.98,2.07,5.56
CUST-007898,33,68538.78,708.28,10,55.91,14,7.34,22,1,39.44,4.75,7.1
CUST-007899,51,59047.75,468.81,1,60.34,1,3.59,46,5,16.01,6.26,5.11
CUST-007900,55,107159.7,2469.73,17,162.27,16,8.01,21,0,12.54,9.49,7.88
CUST-007901,42,119266.21,3347.42,20,154.83,27,12.56,9,2,21.69,5.08,7.44
CUST-007902,43,43077.55,1402.8,16,79.86,45,15.96,26,3,64.85,3.39,6.75
CUST-007903,49,38270.65,472.43,4,139.44,9,2.53,71,4,41.61,7.11,8.19
CUST-007904,29,58230.21,1658.64,15,72.62,36,20.38,21,2,54.83,2.91,4.73
CUST-007905,56,48949.81,335.86,2,99.64,7,1.15,48,4,33.42,6.27,4.1
CUST-007906,44,68307.85,789.16,7,97.12,12,12.66,17,1,7.7,5.08,6.62
CUST-007907,23,60803.14,900.81,10,46.26,30,15.61,12,3,77.45,2.65,7.13
CUST-007908,57,60030.3,398.83,6,76.59,4,2.12,59,2,13.04,4.51,5.5
CUST-007909,43,95991.41,3298.57,19,190.59,25,17.33,13,0,5.42,7.04,9.1
CUST-007910,58,140701.75,3094.06,18,165.79,22,11.56,10,2,56.19,6.22,7.85
CUST-007911,60,50701.56,539.68,6,142.34,9,9.78,55,6,37.93,5.47,5.63
CUST-007912,19,70209.12,796.03,7,116.37,17,6.72,15,1,36.26,6.17,7.69
CUST-007913,51,110696.94,2338.93,15,165.28,17,16.97,13,1,22.69,6.26,8.82
CUST-007914,50,49912.94,417.96,3,132.2,2,2.12,65,5,31.53,9.07,5.73
CUST-007915,58,55878.44,445.81,1,97.22,1,6.04,75,4,20.09,3.65,4.86
CUST-007916,49,79737.07,446.59,2,76.83,6,6.77,76,5,40.15,4.97,5.1
CUST-007917,53,62785.85,359.49,8,77.83,10,5.88,80,2,39.42,4.34,4.95
CUST-007918,50,41764.91,1280.12,8,106.31,9,8.2,39,2,41.74,5.82,6.65
CUST-007919,42,45092.94,417.28,2,88.64,10,3.71,57,3,35.37,6.93,7.2
CUST-007920,44,118644.3,2869.87,17,189.02,27,10.71,3,2,6.09,5.88,8.66
CUST-007921,26,51065.08,1056.83,8,92.33,38,21.77,10,3,63.16,0.73,6.52
CUST-007922,40,117550.69,2658.55,14,195.97,20,12.92,20,3,0.0,8.55,8.74
CUST-007923,59,50102.61,484.53,5,108.96,11,10.6,87,3,36.26,6.96,6.1
CUST-007924,35,34588.04,1229.6,12,60.56,43,14.37,25,3,81.54,2.67,7.13
CUST-007925,55,50303.16,439.96,1,87.15,10,4.69,81,3,15.85,5.22,5.19
CUST-007926,47,56605.08,939.98,3,101.99,13,3.76,28,2,24.94,6.31,6.5
CUST-007927,49,60782.79,1085.67,9,61.19,10,6.5,53,3,52.71,1.97,7.7
CUST-007928,42,147793.14,2885.58,15,158.53,27,14.08,6,0,25.98,6.93,7.85
CUST-007929,44,70301.71,902.17,9,88.08,22,6.49,32,2,23.78,3.34,9.25
CUST-007930,22,39683.51,1010.73,15,89.54,36,17.13,9,3,55.17,0.0,7.23
CUST-007931,37,66625.89,933.29,11,113.9,18,7.33,5,2,28.67,2.25,8.34
CUST-007932,27,50894.98,933.96,13,108.88,48,13.84,18,1,53.2,2.5,7.41
CUST-007933,48,60457.18,1135.18,10,108.1,19,7.93,38,2,32.01,2.71,7.28
CUST-007934,45,62005.35,1041.45,7,123.52,3,8.18,21,0,46.73,3.94,7.98
CUST-007935,27,54968.55,1275.29,14,88.75,40,18.31,19,3,49.31,0.0,6.49
CUST-007936,57,114864.18,1835.29,15,164.11,23,15.18,16,2,14.96,7.69,9.49
CUST-007937,41,39898.31,835.14,12,117.56,15,7.19,19,2,44.76,1.38,6.46
CUST-007938,44,62889.81,529.86,7,142.55,15,6.35,23,4,41.31,2.66,7.99
CUST-007939,39,48395.85,1089.42,9,87.24,20,2.32,25,5,59.08,3.45,10.0
CUST-007940,35,46269.35,1309.77,12,105.12,36,18.88,11,1,60.77,1.84,6.93
CUST-007941,49,68696.56,832.29,7,115.34,14,7.7,16,2,41.56,2.23,8.02
CUST-007942,70,104895.52,2473.2,15,183.57,23,12.33,0,1,4.04,5.68,9.69
CUST-007943,23,44867.74,1411.89,12,99.49,46,19.37,0,4,63.89,0.0,5.84
CUST-007944,46,128925.33,2385.47,17,163.83,33,10.88,27,1,22.83,2.43,10.0
CUST-007945,22,53916.51,1071.96,10,107.54,35,17.66,10,1,53.45,0.0,6.07
CUST-007946,54,75527.68,1277.6,10,117.85,22,7.56,43,2,35.28,4.09,8.88
CUST-007947,71,42512.41,512.94,2,94.22,7,7.98,54,2,28.92,2.37,5.99
CUST-007948,56,123904.0,2821.38,14,216.32,30,17.0,17,0,2.55,9.16,8.02
CUST-007949,31,34703.43,1111.56,10,165.62,16,9.31,1,3,32.71,3.93,6.69
CUST-007950,54,58245.16,387.65,1,115.64,9,4.15,87,4,30.4,1.01,4.98
CUST-007951,33,45583.64,1412.37,8,100.83,37,22.14,13,4,75.04,3.71,7.33
CUST-007952,30,46355.09,1543.98,12,70.88,42,21.41,33,5,70.29,3.18,9.13
CUST-007953,63,71135.18,510.49,1,89.4,1,4.35,63,3,25.39,3.48,4.62
CUST-007954,50,55351.68,848.98,11,91.1,19,5.22,27,3,27.9,5.87,8.02
CUST-007955,58,66053.64,499.12,3,57.37,17,3.45,42,6,35.46,5.07,5.74
CUST-007956,37,67299.39,1146.64,11,79.53,31,17.58,29,3,73.41,3.83,6.72
CUST-007957,39,111376.3,2524.91,18,193.95,14,8.32,24,0,30.37,2.4,10.0
CUST-007958,43,74981.67,936.51,11,147.31,15,4.63,5,1,24.47,6.78,6.98
CUST-007959,45,45458.99,838.76,8,109.64,9,11.03,35,2,9.61,5.14,7.79
CUST-007960,66,44553.78,583.62,2,151.18,3,6.24,49,4,25.86,5.74,5.44
CUST-007961,41,74584.58,765.62,7,120.29,15,8.55,26,0,58.48,3.05,6.58
CUST-007962,44,48978.88,822.97,11,110.6,11,5.49,29,1,23.55,4.6,8.35
CUST-007963,24,34681.73,1146.94,14,93.33,35,19.1,6,2,85.36,4.1,6.08
CUST-007964,34,36210.68,1647.68,14,90.31,31,21.25,18,4,82.1,3.08,5.75
CUST-007965,51,53363.94,837.85,7,76.64,11,5.7,12,2,44.56,7.38,8.06
CUST-007966,68,43244.16,582.94,2,150.55,2,8.21,56,3,54.79,3.46,6.05
CUST-007967,39,115714.9,3762.17,17,161.66,22,12.63,11,1,27.57,5.87,9.1
CUST-007968,42,56958.95,350.68,3,107.9,14,4.17,74,4,6.7,5.48,7.84
CUST-007969,50,57589.95,818.17,7,126.29,15,4.6,33,3,35.07,4.39,6.66
CUST-007970,54,45769.93,890.42,8,100.47,15,6.03,18,1,32.84,6.56,8.02
CUST-007971,20,45794.34,1242.37,12,73.64,44,12.91,19,1,71.53,0.45,7.64
CUST-007972,58,61400.16,1164.22,10,121.5,10,12.33,30,1,23.98,3.0,6.63
CUST-007973,47,126923.83,2471.98,16,143.91,29,15.64,35,0,4.15,4.63,9.73
CUST-007974,31,57072.36,587.53,8,115.55,17,8.71,11,3,35.74,4.09,6.62
CUST-007975,33,55189.78,1020.19,10,103.69,29,14.99,5,2,76.8,4.08,8.0
CUST-007976,48,69764.76,301.34,4,99.64,15,6.51,90,3,38.27,7.05,6.35
CUST-007977,48,52310.46,478.22,5,71.11,1,8.82,82,6,50.04,5.29,4.25
CUST-007978,67,53682.25,579.74,1,119.37,2,9.49,52,4,26.74,3.84,5.79
CUST-007979,49,52101.08,433.65,1,92.38,11,2.33,71,3,47.54,5.74,4.47
CUST-007980,63,122489.62,2100.22,21,171.13,16,16.72,14,3,19.55,5.73,7.3
CUST-007981,42,100574.56,1676.89,14,170.45,23,3.36,0,1,9.79,7.93,7.91
CUST-007982,54,58753.07,509.21,3,51.31,14,7.97,58,4,16.74,4.06,6.5
CUST-007983,57,58201.2,459.87,6,111.58,7,3.99,68,4,29.01,2.63,5.82
CUST-007984,65,55296.44,414.98,1,59.83,1,3.94,65,3,28.53,7.07,6.43
CUST-007985,43,34015.2,1310.55,12,100.62,34,18.36,8,4,82.85,0.0,6.59
CUST-007986,56,72987.98,1011.8,6,91.32,16,8.62,11,1,63.85,4.74,5.95
CUST-007987,68,49076.11,589.79,5,21.76,1,4.92,75,5,40.09,4.68,4.32
CUST-007988,52,35875.79,387.27,6,132.74,5,6.21,53,5,18.69,4.25,6.46
CUST-007989,27,52043.28,1150.09,14,84.71,44,15.69,23,3,73.04,0.71,8.55
CUST-007990,59,42434.81,503.54,7,70.83,2,9.32,62,5,30.88,4.18,5.85
CUST-007991,39,51776.97,983.82,12,109.49,47,20.21,43,3,76.75,2.57,8.91
CUST-007992,55,66382.68,413.11,1,139.14,6,5.58,59,5,12.85,2.8,6.99
CUST-007993,43,58010.43,676.85,9,132.36,17,3.76,39,2,29.46,4.23,6.43
CUST-007994,60,52893.31,498.41,4,102.55,10,7.56,56,5,6.81,4.76,7.2
CUST-007995,44,59279.34,807.89,6,154.66,8,5.48,5,4,31.99,5.21,8.12
CUST-007996,53,118064.69,2717.34,19,175.9,21,16.81,16,0,12.56,6.64,9.96
CUST-007997,43,53985.9,688.95,8,134.74,24,4.95,28,2,33.76,2.67,6.05
CUST-007998,51,107272.78,3057.0,16,216.1,30,19.12,0,3,19.64,8.07,8.53
CUST-007999,44,58028.48,1157.85,6,111.2,19,8.05,37,2,33.08,6.29,7.05
CUST-008000,64,62013.14,610.25,2,88.28,9,4.22,76,4,14.06,3.67,7.55
CUST-008001,27,51945.39,1087.37,11,112.71,39,15.31,17,4,88.8,0.0,8.12
CUST-008002,52,74642.85,574.38,7,85.47,1,5.12,60,4,12.61,4.32,7.25
CUST-008003,44,50432.38,1020.46,7,140.02,20,11.03,46,2,58.92,4.92,8.31
CUST-008004,25,60566.14,852.46,6,86.89,21,10.99,34,5,41.36,6.55,7.82
CUST-008005,25,48275.6,1442.73,10,91.82,41,15.89,0,4,69.51,4.17,7.18
CUST-008006,18,48285.95,1464.35,10,45.04,41,21.35,11,3,56.77,1.0,7.47
CUST-008007,50,123103.94,2877.35,21,103.11,27,11.36,0,2,21.11,8.44,8.62
CUST-008008,48,42768.79,366.38,5,119.67,1,4.25,66,4,19.83,2.29,5.42
CUST-008009,65,33907.94,310.99,3,79.9,1,2.87,74,4,38.33,6.14,4.42
CUST-008010,34,53817.62,1111.61,16,69.18,43,19.78,12,2,61.12,0.79,8.81
CUST-008011,64,64913.5,450.06,2,113.36,2,9.56,52,3,35.57,4.46,7.02
CUST-008012,40,26839.96,1018.2,11,107.08,31,10.74,2,4,91.25,0.0,6.12
CUST-008013,31,57202.88,1816.76,14,103.68,38,22.35,7,3,41.6,3.33,8.6
CUST-008014,53,99308.7,1791.84,20,150.32,22,8.63,16,3,19.46,9.41,7.59
CUST-008015,41,64092.56,741.11,6,93.83,14,7.43,41,0,36.19,1.17,8.52
